address,porch,lat,lon,azimuth,entrances_raw_json
"Челябинск, ш. Копейское, д. 43",1,"55,142251754065185","61,45036193799533",15,"[{'name': '1', 'coordinates': [61.45036193799533, 55.142251754065185], 'azimuth': 15, 'tilt': 0}, {'name': '10', 'coordinates': [61.45111652283399, 55.14072864429863], 'azimuth': 289, 'tilt': 0}, {'name': '2', 'coordinates': [61.4507032978033, 55.142200298607065], 'azimuth': 14, 'tilt': 0}, {'name': '3', 'coordinates': [61.45108059022263, 55.142076805235696], 'azimuth': 45, 'tilt': 0}, {'name': '4', 'coordinates': [61.45132313534934, 55.14193272915065], 'azimuth': 45, 'tilt': 0}, {'name': '5', 'coordinates': [61.45139500057207, 55.14170117720518], 'azimuth': 256, 'tilt': 0}, {'name': '6', 'coordinates': [61.45147584894763, 55.14150564340034], 'azimuth': 257, 'tilt': 0}, {'name': '7', 'coordinates': [61.451457882641954, 55.14131010863328], 'azimuth': 288, 'tilt': 0}, {'name': '8', 'coordinates': [61.45135008480786, 55.14110942721389], 'azimuth': 288, 'tilt': 0}, {'name': '9', 'coordinates': [61.45123330382093, 55.140919036212395], 'azimuth': 288, 'tilt': 0}]"
"Челябинск, ш. Копейское, д. 43",10,"55,14072864429863","61,45111652283399",289,"[{'name': '1', 'coordinates': [61.45036193799533, 55.142251754065185], 'azimuth': 15, 'tilt': 0}, {'name': '10', 'coordinates': [61.45111652283399, 55.14072864429863], 'azimuth': 289, 'tilt': 0}, {'name': '2', 'coordinates': [61.4507032978033, 55.142200298607065], 'azimuth': 14, 'tilt': 0}, {'name': '3', 'coordinates': [61.45108059022263, 55.142076805235696], 'azimuth': 45, 'tilt': 0}, {'name': '4', 'coordinates': [61.45132313534934, 55.14193272915065], 'azimuth': 45, 'tilt': 0}, {'name': '5', 'coordinates': [61.45139500057207, 55.14170117720518], 'azimuth': 256, 'tilt': 0}, {'name': '6', 'coordinates': [61.45147584894763, 55.14150564340034], 'azimuth': 257, 'tilt': 0}, {'name': '7', 'coordinates': [61.451457882641954, 55.14131010863328], 'azimuth': 288, 'tilt': 0}, {'name': '8', 'coordinates': [61.45135008480786, 55.14110942721389], 'azimuth': 288, 'tilt': 0}, {'name': '9', 'coordinates': [61.45123330382093, 55.140919036212395], 'azimuth': 288, 'tilt': 0}]"
"Челябинск, ш. Копейское, д. 43",2,"55,142200298607065","61,4507032978033",14,"[{'name': '1', 'coordinates': [61.45036193799533, 55.142251754065185], 'azimuth': 15, 'tilt': 0}, {'name': '10', 'coordinates': [61.45111652283399, 55.14072864429863], 'azimuth': 289, 'tilt': 0}, {'name': '2', 'coordinates': [61.4507032978033, 55.142200298607065], 'azimuth': 14, 'tilt': 0}, {'name': '3', 'coordinates': [61.45108059022263, 55.142076805235696], 'azimuth': 45, 'tilt': 0}, {'name': '4', 'coordinates': [61.45132313534934, 55.14193272915065], 'azimuth': 45, 'tilt': 0}, {'name': '5', 'coordinates': [61.45139500057207, 55.14170117720518], 'azimuth': 256, 'tilt': 0}, {'name': '6', 'coordinates': [61.45147584894763, 55.14150564340034], 'azimuth': 257, 'tilt': 0}, {'name': '7', 'coordinates': [61.451457882641954, 55.14131010863328], 'azimuth': 288, 'tilt': 0}, {'name': '8', 'coordinates': [61.45135008480786, 55.14110942721389], 'azimuth': 288, 'tilt': 0}, {'name': '9', 'coordinates': [61.45123330382093, 55.140919036212395], 'azimuth': 288, 'tilt': 0}]"
"Челябинск, ш. Копейское, д. 43",3,"55,142076805235696","61,45108059022263",45,"[{'name': '1', 'coordinates': [61.45036193799533, 55.142251754065185], 'azimuth': 15, 'tilt': 0}, {'name': '10', 'coordinates': [61.45111652283399, 55.14072864429863], 'azimuth': 289, 'tilt': 0}, {'name': '2', 'coordinates': [61.4507032978033, 55.142200298607065], 'azimuth': 14, 'tilt': 0}, {'name': '3', 'coordinates': [61.45108059022263, 55.142076805235696], 'azimuth': 45, 'tilt': 0}, {'name': '4', 'coordinates': [61.45132313534934, 55.14193272915065], 'azimuth': 45, 'tilt': 0}, {'name': '5', 'coordinates': [61.45139500057207, 55.14170117720518], 'azimuth': 256, 'tilt': 0}, {'name': '6', 'coordinates': [61.45147584894763, 55.14150564340034], 'azimuth': 257, 'tilt': 0}, {'name': '7', 'coordinates': [61.451457882641954, 55.14131010863328], 'azimuth': 288, 'tilt': 0}, {'name': '8', 'coordinates': [61.45135008480786, 55.14110942721389], 'azimuth': 288, 'tilt': 0}, {'name': '9', 'coordinates': [61.45123330382093, 55.140919036212395], 'azimuth': 288, 'tilt': 0}]"
"Челябинск, ш. Копейское, д. 43",4,"55,14193272915065","61,45132313534934",45,"[{'name': '1', 'coordinates': [61.45036193799533, 55.142251754065185], 'azimuth': 15, 'tilt': 0}, {'name': '10', 'coordinates': [61.45111652283399, 55.14072864429863], 'azimuth': 289, 'tilt': 0}, {'name': '2', 'coordinates': [61.4507032978033, 55.142200298607065], 'azimuth': 14, 'tilt': 0}, {'name': '3', 'coordinates': [61.45108059022263, 55.142076805235696], 'azimuth': 45, 'tilt': 0}, {'name': '4', 'coordinates': [61.45132313534934, 55.14193272915065], 'azimuth': 45, 'tilt': 0}, {'name': '5', 'coordinates': [61.45139500057207, 55.14170117720518], 'azimuth': 256, 'tilt': 0}, {'name': '6', 'coordinates': [61.45147584894763, 55.14150564340034], 'azimuth': 257, 'tilt': 0}, {'name': '7', 'coordinates': [61.451457882641954, 55.14131010863328], 'azimuth': 288, 'tilt': 0}, {'name': '8', 'coordinates': [61.45135008480786, 55.14110942721389], 'azimuth': 288, 'tilt': 0}, {'name': '9', 'coordinates': [61.45123330382093, 55.140919036212395], 'azimuth': 288, 'tilt': 0}]"
"Челябинск, ш. Копейское, д. 43",5,"55,14170117720518","61,45139500057207",256,"[{'name': '1', 'coordinates': [61.45036193799533, 55.142251754065185], 'azimuth': 15, 'tilt': 0}, {'name': '10', 'coordinates': [61.45111652283399, 55.14072864429863], 'azimuth': 289, 'tilt': 0}, {'name': '2', 'coordinates': [61.4507032978033, 55.142200298607065], 'azimuth': 14, 'tilt': 0}, {'name': '3', 'coordinates': [61.45108059022263, 55.142076805235696], 'azimuth': 45, 'tilt': 0}, {'name': '4', 'coordinates': [61.45132313534934, 55.14193272915065], 'azimuth': 45, 'tilt': 0}, {'name': '5', 'coordinates': [61.45139500057207, 55.14170117720518], 'azimuth': 256, 'tilt': 0}, {'name': '6', 'coordinates': [61.45147584894763, 55.14150564340034], 'azimuth': 257, 'tilt': 0}, {'name': '7', 'coordinates': [61.451457882641954, 55.14131010863328], 'azimuth': 288, 'tilt': 0}, {'name': '8', 'coordinates': [61.45135008480786, 55.14110942721389], 'azimuth': 288, 'tilt': 0}, {'name': '9', 'coordinates': [61.45123330382093, 55.140919036212395], 'azimuth': 288, 'tilt': 0}]"
"Челябинск, ш. Копейское, д. 43",6,"55,14150564340034","61,45147584894763",257,"[{'name': '1', 'coordinates': [61.45036193799533, 55.142251754065185], 'azimuth': 15, 'tilt': 0}, {'name': '10', 'coordinates': [61.45111652283399, 55.14072864429863], 'azimuth': 289, 'tilt': 0}, {'name': '2', 'coordinates': [61.4507032978033, 55.142200298607065], 'azimuth': 14, 'tilt': 0}, {'name': '3', 'coordinates': [61.45108059022263, 55.142076805235696], 'azimuth': 45, 'tilt': 0}, {'name': '4', 'coordinates': [61.45132313534934, 55.14193272915065], 'azimuth': 45, 'tilt': 0}, {'name': '5', 'coordinates': [61.45139500057207, 55.14170117720518], 'azimuth': 256, 'tilt': 0}, {'name': '6', 'coordinates': [61.45147584894763, 55.14150564340034], 'azimuth': 257, 'tilt': 0}, {'name': '7', 'coordinates': [61.451457882641954, 55.14131010863328], 'azimuth': 288, 'tilt': 0}, {'name': '8', 'coordinates': [61.45135008480786, 55.14110942721389], 'azimuth': 288, 'tilt': 0}, {'name': '9', 'coordinates': [61.45123330382093, 55.140919036212395], 'azimuth': 288, 'tilt': 0}]"
"Челябинск, ш. Копейское, д. 43",7,"55,14131010863328","61,451457882641954",288,"[{'name': '1', 'coordinates': [61.45036193799533, 55.142251754065185], 'azimuth': 15, 'tilt': 0}, {'name': '10', 'coordinates': [61.45111652283399, 55.14072864429863], 'azimuth': 289, 'tilt': 0}, {'name': '2', 'coordinates': [61.4507032978033, 55.142200298607065], 'azimuth': 14, 'tilt': 0}, {'name': '3', 'coordinates': [61.45108059022263, 55.142076805235696], 'azimuth': 45, 'tilt': 0}, {'name': '4', 'coordinates': [61.45132313534934, 55.14193272915065], 'azimuth': 45, 'tilt': 0}, {'name': '5', 'coordinates': [61.45139500057207, 55.14170117720518], 'azimuth': 256, 'tilt': 0}, {'name': '6', 'coordinates': [61.45147584894763, 55.14150564340034], 'azimuth': 257, 'tilt': 0}, {'name': '7', 'coordinates': [61.451457882641954, 55.14131010863328], 'azimuth': 288, 'tilt': 0}, {'name': '8', 'coordinates': [61.45135008480786, 55.14110942721389], 'azimuth': 288, 'tilt': 0}, {'name': '9', 'coordinates': [61.45123330382093, 55.140919036212395], 'azimuth': 288, 'tilt': 0}]"
"Челябинск, ш. Копейское, д. 43",8,"55,14110942721389","61,45135008480786",288,"[{'name': '1', 'coordinates': [61.45036193799533, 55.142251754065185], 'azimuth': 15, 'tilt': 0}, {'name': '10', 'coordinates': [61.45111652283399, 55.14072864429863], 'azimuth': 289, 'tilt': 0}, {'name': '2', 'coordinates': [61.4507032978033, 55.142200298607065], 'azimuth': 14, 'tilt': 0}, {'name': '3', 'coordinates': [61.45108059022263, 55.142076805235696], 'azimuth': 45, 'tilt': 0}, {'name': '4', 'coordinates': [61.45132313534934, 55.14193272915065], 'azimuth': 45, 'tilt': 0}, {'name': '5', 'coordinates': [61.45139500057207, 55.14170117720518], 'azimuth': 256, 'tilt': 0}, {'name': '6', 'coordinates': [61.45147584894763, 55.14150564340034], 'azimuth': 257, 'tilt': 0}, {'name': '7', 'coordinates': [61.451457882641954, 55.14131010863328], 'azimuth': 288, 'tilt': 0}, {'name': '8', 'coordinates': [61.45135008480786, 55.14110942721389], 'azimuth': 288, 'tilt': 0}, {'name': '9', 'coordinates': [61.45123330382093, 55.140919036212395], 'azimuth': 288, 'tilt': 0}]"
"Челябинск, ш. Копейское, д. 43",9,"55,140919036212395","61,45123330382093",288,"[{'name': '1', 'coordinates': [61.45036193799533, 55.142251754065185], 'azimuth': 15, 'tilt': 0}, {'name': '10', 'coordinates': [61.45111652283399, 55.14072864429863], 'azimuth': 289, 'tilt': 0}, {'name': '2', 'coordinates': [61.4507032978033, 55.142200298607065], 'azimuth': 14, 'tilt': 0}, {'name': '3', 'coordinates': [61.45108059022263, 55.142076805235696], 'azimuth': 45, 'tilt': 0}, {'name': '4', 'coordinates': [61.45132313534934, 55.14193272915065], 'azimuth': 45, 'tilt': 0}, {'name': '5', 'coordinates': [61.45139500057207, 55.14170117720518], 'azimuth': 256, 'tilt': 0}, {'name': '6', 'coordinates': [61.45147584894763, 55.14150564340034], 'azimuth': 257, 'tilt': 0}, {'name': '7', 'coordinates': [61.451457882641954, 55.14131010863328], 'azimuth': 288, 'tilt': 0}, {'name': '8', 'coordinates': [61.45135008480786, 55.14110942721389], 'azimuth': 288, 'tilt': 0}, {'name': '9', 'coordinates': [61.45123330382093, 55.140919036212395], 'azimuth': 288, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 54 А",1,"55,14905872360301","61,37873027723964",358,"[{'name': '1', 'coordinates': [61.37873027723964, 55.14905872360301], 'azimuth': 358, 'tilt': 0}, {'name': '2', 'coordinates': [61.378433833195885, 55.14905357894175], 'azimuth': 358, 'tilt': 0}, {'name': '3', 'coordinates': [61.37812840599928, 55.14904328961726], 'azimuth': 358, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 54 А",2,"55,14905357894175","61,378433833195885",358,"[{'name': '1', 'coordinates': [61.37873027723964, 55.14905872360301], 'azimuth': 358, 'tilt': 0}, {'name': '2', 'coordinates': [61.378433833195885, 55.14905357894175], 'azimuth': 358, 'tilt': 0}, {'name': '3', 'coordinates': [61.37812840599928, 55.14904328961726], 'azimuth': 358, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 54 А",3,"55,14904328961726","61,37812840599928",358,"[{'name': '1', 'coordinates': [61.37873027723964, 55.14905872360301], 'azimuth': 358, 'tilt': 0}, {'name': '2', 'coordinates': [61.378433833195885, 55.14905357894175], 'azimuth': 358, 'tilt': 0}, {'name': '3', 'coordinates': [61.37812840599928, 55.14904328961726], 'azimuth': 358, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 46 Б",1,"55,15115254540986","61,379161468576015",88,"[{'name': '1', 'coordinates': [61.379161468576015, 55.15115254540986], 'azimuth': 88, 'tilt': 0}, {'name': '2', 'coordinates': [61.37909858650613, 55.151409764063644], 'azimuth': 88, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 46 Б",2,"55,151409764063644","61,37909858650613",88,"[{'name': '1', 'coordinates': [61.379161468576015, 55.15115254540986], 'azimuth': 88, 'tilt': 0}, {'name': '2', 'coordinates': [61.37909858650613, 55.151409764063644], 'azimuth': 88, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 44 В",1,"55,15397671496459","61,380311312139696",359,"[{'name': '1', 'coordinates': [61.380311312139696, 55.15397671496459], 'azimuth': 359, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 38",1,"55,15611657127696","61,38081436869881",268,"[{'name': '1', 'coordinates': [61.38081436869881, 55.15611657127696], 'azimuth': 268, 'tilt': 0}, {'name': '2', 'coordinates': [61.38082335185164, 55.1559879773991], 'azimuth': 268, 'tilt': 0}, {'name': '3', 'coordinates': [61.380832335004484, 55.15585423932441], 'azimuth': 268, 'tilt': 0}, {'name': '4', 'coordinates': [61.38084131815733, 55.1557256445971], 'azimuth': 268, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 38",2,"55,1559879773991","61,38082335185164",268,"[{'name': '1', 'coordinates': [61.38081436869881, 55.15611657127696], 'azimuth': 268, 'tilt': 0}, {'name': '2', 'coordinates': [61.38082335185164, 55.1559879773991], 'azimuth': 268, 'tilt': 0}, {'name': '3', 'coordinates': [61.380832335004484, 55.15585423932441], 'azimuth': 268, 'tilt': 0}, {'name': '4', 'coordinates': [61.38084131815733, 55.1557256445971], 'azimuth': 268, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 38",3,"55,15585423932441","61,380832335004484",268,"[{'name': '1', 'coordinates': [61.38081436869881, 55.15611657127696], 'azimuth': 268, 'tilt': 0}, {'name': '2', 'coordinates': [61.38082335185164, 55.1559879773991], 'azimuth': 268, 'tilt': 0}, {'name': '3', 'coordinates': [61.380832335004484, 55.15585423932441], 'azimuth': 268, 'tilt': 0}, {'name': '4', 'coordinates': [61.38084131815733, 55.1557256445971], 'azimuth': 268, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 38",4,"55,1557256445971","61,38084131815733",268,"[{'name': '1', 'coordinates': [61.38081436869881, 55.15611657127696], 'azimuth': 268, 'tilt': 0}, {'name': '2', 'coordinates': [61.38082335185164, 55.1559879773991], 'azimuth': 268, 'tilt': 0}, {'name': '3', 'coordinates': [61.380832335004484, 55.15585423932441], 'azimuth': 268, 'tilt': 0}, {'name': '4', 'coordinates': [61.38084131815733, 55.1557256445971], 'azimuth': 268, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 36 А",1,"55,15618343992889","61,379978935484566",357,"[{'name': '1', 'coordinates': [61.379978935484566, 55.15618343992889], 'azimuth': 357, 'tilt': 0}, {'name': '2', 'coordinates': [61.379592659912404, 55.15614743374568], 'azimuth': 357, 'tilt': 0}, {'name': '3', 'coordinates': [61.3791345191175, 55.15613200251432], 'azimuth': 356, 'tilt': 0}, {'name': '4', 'coordinates': [61.37867637832259, 55.15612171502342], 'azimuth': 357, 'tilt': 0}, {'name': '5', 'coordinates': [61.378272136444735, 55.15612171502342], 'azimuth': 87, 'tilt': 0}, {'name': '6', 'coordinates': [61.37825417013906, 55.15628631455814], 'azimuth': 87, 'tilt': 0}, {'name': '7', 'coordinates': [61.378236203833374, 55.15649206301715], 'azimuth': 87, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 36 А",2,"55,15614743374568","61,379592659912404",357,"[{'name': '1', 'coordinates': [61.379978935484566, 55.15618343992889], 'azimuth': 357, 'tilt': 0}, {'name': '2', 'coordinates': [61.379592659912404, 55.15614743374568], 'azimuth': 357, 'tilt': 0}, {'name': '3', 'coordinates': [61.3791345191175, 55.15613200251432], 'azimuth': 356, 'tilt': 0}, {'name': '4', 'coordinates': [61.37867637832259, 55.15612171502342], 'azimuth': 357, 'tilt': 0}, {'name': '5', 'coordinates': [61.378272136444735, 55.15612171502342], 'azimuth': 87, 'tilt': 0}, {'name': '6', 'coordinates': [61.37825417013906, 55.15628631455814], 'azimuth': 87, 'tilt': 0}, {'name': '7', 'coordinates': [61.378236203833374, 55.15649206301715], 'azimuth': 87, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 36 А",3,"55,15613200251432","61,3791345191175",356,"[{'name': '1', 'coordinates': [61.379978935484566, 55.15618343992889], 'azimuth': 357, 'tilt': 0}, {'name': '2', 'coordinates': [61.379592659912404, 55.15614743374568], 'azimuth': 357, 'tilt': 0}, {'name': '3', 'coordinates': [61.3791345191175, 55.15613200251432], 'azimuth': 356, 'tilt': 0}, {'name': '4', 'coordinates': [61.37867637832259, 55.15612171502342], 'azimuth': 357, 'tilt': 0}, {'name': '5', 'coordinates': [61.378272136444735, 55.15612171502342], 'azimuth': 87, 'tilt': 0}, {'name': '6', 'coordinates': [61.37825417013906, 55.15628631455814], 'azimuth': 87, 'tilt': 0}, {'name': '7', 'coordinates': [61.378236203833374, 55.15649206301715], 'azimuth': 87, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 36 А",4,"55,15612171502342","61,37867637832259",357,"[{'name': '1', 'coordinates': [61.379978935484566, 55.15618343992889], 'azimuth': 357, 'tilt': 0}, {'name': '2', 'coordinates': [61.379592659912404, 55.15614743374568], 'azimuth': 357, 'tilt': 0}, {'name': '3', 'coordinates': [61.3791345191175, 55.15613200251432], 'azimuth': 356, 'tilt': 0}, {'name': '4', 'coordinates': [61.37867637832259, 55.15612171502342], 'azimuth': 357, 'tilt': 0}, {'name': '5', 'coordinates': [61.378272136444735, 55.15612171502342], 'azimuth': 87, 'tilt': 0}, {'name': '6', 'coordinates': [61.37825417013906, 55.15628631455814], 'azimuth': 87, 'tilt': 0}, {'name': '7', 'coordinates': [61.378236203833374, 55.15649206301715], 'azimuth': 87, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 36 А",5,"55,15612171502342","61,378272136444735",87,"[{'name': '1', 'coordinates': [61.379978935484566, 55.15618343992889], 'azimuth': 357, 'tilt': 0}, {'name': '2', 'coordinates': [61.379592659912404, 55.15614743374568], 'azimuth': 357, 'tilt': 0}, {'name': '3', 'coordinates': [61.3791345191175, 55.15613200251432], 'azimuth': 356, 'tilt': 0}, {'name': '4', 'coordinates': [61.37867637832259, 55.15612171502342], 'azimuth': 357, 'tilt': 0}, {'name': '5', 'coordinates': [61.378272136444735, 55.15612171502342], 'azimuth': 87, 'tilt': 0}, {'name': '6', 'coordinates': [61.37825417013906, 55.15628631455814], 'azimuth': 87, 'tilt': 0}, {'name': '7', 'coordinates': [61.378236203833374, 55.15649206301715], 'azimuth': 87, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 36 А",6,"55,15628631455814","61,37825417013906",87,"[{'name': '1', 'coordinates': [61.379978935484566, 55.15618343992889], 'azimuth': 357, 'tilt': 0}, {'name': '2', 'coordinates': [61.379592659912404, 55.15614743374568], 'azimuth': 357, 'tilt': 0}, {'name': '3', 'coordinates': [61.3791345191175, 55.15613200251432], 'azimuth': 356, 'tilt': 0}, {'name': '4', 'coordinates': [61.37867637832259, 55.15612171502342], 'azimuth': 357, 'tilt': 0}, {'name': '5', 'coordinates': [61.378272136444735, 55.15612171502342], 'azimuth': 87, 'tilt': 0}, {'name': '6', 'coordinates': [61.37825417013906, 55.15628631455814], 'azimuth': 87, 'tilt': 0}, {'name': '7', 'coordinates': [61.378236203833374, 55.15649206301715], 'azimuth': 87, 'tilt': 0}]"
"Челябинск, ул. Энгельса, д. 36 А",7,"55,15649206301715","61,378236203833374",87,"[{'name': '1', 'coordinates': [61.379978935484566, 55.15618343992889], 'azimuth': 357, 'tilt': 0}, {'name': '2', 'coordinates': [61.379592659912404, 55.15614743374568], 'azimuth': 357, 'tilt': 0}, {'name': '3', 'coordinates': [61.3791345191175, 55.15613200251432], 'azimuth': 356, 'tilt': 0}, {'name': '4', 'coordinates': [61.37867637832259, 55.15612171502342], 'azimuth': 357, 'tilt': 0}, {'name': '5', 'coordinates': [61.378272136444735, 55.15612171502342], 'azimuth': 87, 'tilt': 0}, {'name': '6', 'coordinates': [61.37825417013906, 55.15628631455814], 'azimuth': 87, 'tilt': 0}, {'name': '7', 'coordinates': [61.378236203833374, 55.15649206301715], 'azimuth': 87, 'tilt': 0}]"
"Челябинск, ул. Чичерина, д. 33",1,"55,176809614738154","61,30292145041279",322,"[{'name': '1', 'coordinates': [61.30292145041279, 55.176809614738154], 'azimuth': 322, 'tilt': 0}, {'name': '10', 'coordinates': [61.30044210022863, 55.177472806734855], 'azimuth': 52, 'tilt': 0}, {'name': '2', 'coordinates': [61.30264297267472, 55.17668622895775], 'azimuth': 322, 'tilt': 0}, {'name': '3', 'coordinates': [61.30236449493665, 55.17660397155766], 'azimuth': 52, 'tilt': 0}, {'name': '4', 'coordinates': [61.30218483187981, 55.176737639746214], 'azimuth': 53, 'tilt': 0}, {'name': '5', 'coordinates': [61.301825505766175, 55.17688158959955], 'azimuth': 20, 'tilt': 0}, {'name': '6', 'coordinates': [61.301493129111044, 55.1769535643304], 'azimuth': 20, 'tilt': 0}, {'name': '7', 'coordinates': [61.30116973560876, 55.17702553893071], 'azimuth': 21, 'tilt': 0}, {'name': '8', 'coordinates': [61.30088227471785, 55.17715406467798], 'azimuth': 54, 'tilt': 0}, {'name': '9', 'coordinates': [61.30065769589681, 55.177313436026445], 'azimuth': 53, 'tilt': 0}]"
"Челябинск, ул. Чичерина, д. 33",10,"55,177472806734855","61,30044210022863",52,"[{'name': '1', 'coordinates': [61.30292145041279, 55.176809614738154], 'azimuth': 322, 'tilt': 0}, {'name': '10', 'coordinates': [61.30044210022863, 55.177472806734855], 'azimuth': 52, 'tilt': 0}, {'name': '2', 'coordinates': [61.30264297267472, 55.17668622895775], 'azimuth': 322, 'tilt': 0}, {'name': '3', 'coordinates': [61.30236449493665, 55.17660397155766], 'azimuth': 52, 'tilt': 0}, {'name': '4', 'coordinates': [61.30218483187981, 55.176737639746214], 'azimuth': 53, 'tilt': 0}, {'name': '5', 'coordinates': [61.301825505766175, 55.17688158959955], 'azimuth': 20, 'tilt': 0}, {'name': '6', 'coordinates': [61.301493129111044, 55.1769535643304], 'azimuth': 20, 'tilt': 0}, {'name': '7', 'coordinates': [61.30116973560876, 55.17702553893071], 'azimuth': 21, 'tilt': 0}, {'name': '8', 'coordinates': [61.30088227471785, 55.17715406467798], 'azimuth': 54, 'tilt': 0}, {'name': '9', 'coordinates': [61.30065769589681, 55.177313436026445], 'azimuth': 53, 'tilt': 0}]"
"Челябинск, ул. Чичерина, д. 33",2,"55,17668622895775","61,30264297267472",322,"[{'name': '1', 'coordinates': [61.30292145041279, 55.176809614738154], 'azimuth': 322, 'tilt': 0}, {'name': '10', 'coordinates': [61.30044210022863, 55.177472806734855], 'azimuth': 52, 'tilt': 0}, {'name': '2', 'coordinates': [61.30264297267472, 55.17668622895775], 'azimuth': 322, 'tilt': 0}, {'name': '3', 'coordinates': [61.30236449493665, 55.17660397155766], 'azimuth': 52, 'tilt': 0}, {'name': '4', 'coordinates': [61.30218483187981, 55.176737639746214], 'azimuth': 53, 'tilt': 0}, {'name': '5', 'coordinates': [61.301825505766175, 55.17688158959955], 'azimuth': 20, 'tilt': 0}, {'name': '6', 'coordinates': [61.301493129111044, 55.1769535643304], 'azimuth': 20, 'tilt': 0}, {'name': '7', 'coordinates': [61.30116973560876, 55.17702553893071], 'azimuth': 21, 'tilt': 0}, {'name': '8', 'coordinates': [61.30088227471785, 55.17715406467798], 'azimuth': 54, 'tilt': 0}, {'name': '9', 'coordinates': [61.30065769589681, 55.177313436026445], 'azimuth': 53, 'tilt': 0}]"
"Челябинск, ул. Чичерина, д. 33",3,"55,17660397155766","61,30236449493665",52,"[{'name': '1', 'coordinates': [61.30292145041279, 55.176809614738154], 'azimuth': 322, 'tilt': 0}, {'name': '10', 'coordinates': [61.30044210022863, 55.177472806734855], 'azimuth': 52, 'tilt': 0}, {'name': '2', 'coordinates': [61.30264297267472, 55.17668622895775], 'azimuth': 322, 'tilt': 0}, {'name': '3', 'coordinates': [61.30236449493665, 55.17660397155766], 'azimuth': 52, 'tilt': 0}, {'name': '4', 'coordinates': [61.30218483187981, 55.176737639746214], 'azimuth': 53, 'tilt': 0}, {'name': '5', 'coordinates': [61.301825505766175, 55.17688158959955], 'azimuth': 20, 'tilt': 0}, {'name': '6', 'coordinates': [61.301493129111044, 55.1769535643304], 'azimuth': 20, 'tilt': 0}, {'name': '7', 'coordinates': [61.30116973560876, 55.17702553893071], 'azimuth': 21, 'tilt': 0}, {'name': '8', 'coordinates': [61.30088227471785, 55.17715406467798], 'azimuth': 54, 'tilt': 0}, {'name': '9', 'coordinates': [61.30065769589681, 55.177313436026445], 'azimuth': 53, 'tilt': 0}]"
"Челябинск, ул. Чичерина, д. 33",4,"55,176737639746214","61,30218483187981",53,"[{'name': '1', 'coordinates': [61.30292145041279, 55.176809614738154], 'azimuth': 322, 'tilt': 0}, {'name': '10', 'coordinates': [61.30044210022863, 55.177472806734855], 'azimuth': 52, 'tilt': 0}, {'name': '2', 'coordinates': [61.30264297267472, 55.17668622895775], 'azimuth': 322, 'tilt': 0}, {'name': '3', 'coordinates': [61.30236449493665, 55.17660397155766], 'azimuth': 52, 'tilt': 0}, {'name': '4', 'coordinates': [61.30218483187981, 55.176737639746214], 'azimuth': 53, 'tilt': 0}, {'name': '5', 'coordinates': [61.301825505766175, 55.17688158959955], 'azimuth': 20, 'tilt': 0}, {'name': '6', 'coordinates': [61.301493129111044, 55.1769535643304], 'azimuth': 20, 'tilt': 0}, {'name': '7', 'coordinates': [61.30116973560876, 55.17702553893071], 'azimuth': 21, 'tilt': 0}, {'name': '8', 'coordinates': [61.30088227471785, 55.17715406467798], 'azimuth': 54, 'tilt': 0}, {'name': '9', 'coordinates': [61.30065769589681, 55.177313436026445], 'azimuth': 53, 'tilt': 0}]"
"Челябинск, ул. Чичерина, д. 33",5,"55,17688158959955","61,301825505766175",20,"[{'name': '1', 'coordinates': [61.30292145041279, 55.176809614738154], 'azimuth': 322, 'tilt': 0}, {'name': '10', 'coordinates': [61.30044210022863, 55.177472806734855], 'azimuth': 52, 'tilt': 0}, {'name': '2', 'coordinates': [61.30264297267472, 55.17668622895775], 'azimuth': 322, 'tilt': 0}, {'name': '3', 'coordinates': [61.30236449493665, 55.17660397155766], 'azimuth': 52, 'tilt': 0}, {'name': '4', 'coordinates': [61.30218483187981, 55.176737639746214], 'azimuth': 53, 'tilt': 0}, {'name': '5', 'coordinates': [61.301825505766175, 55.17688158959955], 'azimuth': 20, 'tilt': 0}, {'name': '6', 'coordinates': [61.301493129111044, 55.1769535643304], 'azimuth': 20, 'tilt': 0}, {'name': '7', 'coordinates': [61.30116973560876, 55.17702553893071], 'azimuth': 21, 'tilt': 0}, {'name': '8', 'coordinates': [61.30088227471785, 55.17715406467798], 'azimuth': 54, 'tilt': 0}, {'name': '9', 'coordinates': [61.30065769589681, 55.177313436026445], 'azimuth': 53, 'tilt': 0}]"
